"","cod_secao","nm_secao","cod_divisao","nm_divisao","cod_grupo","nm_grupo","cod_classe","nm_classe","cod_cnae","nm_cnae"
"589","D","ELETRICIDADE E GÁS","35","ELETRICIDADE GÁS E OUTRAS UTILIDADES","35.1","Geração transmissão e distribuição de energia elétrica","35.11-5","Geração de energia elétrica","3511502","Atividades de coordenação e controle da operação da geração e transmissão de energia elétrica"
"590","D","ELETRICIDADE E GÁS","35","ELETRICIDADE GÁS E OUTRAS UTILIDADES","35.1","Geração transmissão e distribuição de energia elétrica","35.12-3","Transmissão de energia elétrica","3512300","Transmissão de energia elétrica"
"591","D","ELETRICIDADE E GÁS","35","ELETRICIDADE GÁS E OUTRAS UTILIDADES","35.1","Geração transmissão e distribuição de energia elétrica","35.13-1","Comércio atacadista de energia elétrica","3513100","Comércio atacadista de energia elétrica"
"592","D","ELETRICIDADE E GÁS","35","ELETRICIDADE GÁS E OUTRAS UTILIDADES","35.1","Geração transmissão e distribuição de energia elétrica","35.14-0","Distribuição de energia elétrica","3514000","Distribuição de energia elétrica"
"593","D","ELETRICIDADE E GÁS","35","ELETRICIDADE GÁS E OUTRAS UTILIDADES","35.2","Produção e distribuição de combustíveis gasosos por redes urbanas","35.20-4","Produção de gás processamento de gás natural distribuição de combustíveis gasosos por redes urbanas","3520401","Produção de gás; processamento de gás natural"
"594","D","ELETRICIDADE E GÁS","35","ELETRICIDADE GÁS E OUTRAS UTILIDADES","35.2","Produção e distribuição de combustíveis gasosos por redes urbanas","35.20-4","Produção de gás processamento de gás natural distribuição de combustíveis gasosos por redes urbanas","3520402","Distribuição de combustíveis gasosos por redes urbanas"
"595","D","ELETRICIDADE E GÁS","35","ELETRICIDADE GÁS E OUTRAS UTILIDADES","35.3","Produção e distribuição de vapor água quente e ar
condicionado","35.30-1","Produção e distribuição de vapor água quente e ar
condicionado","3530100","Produção e distribuição de vapor água quente e ar condicionado"
"596","E","ÁGUA ESGOTO ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","36","CAPTAÇÃO TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA","36.0","Captação tratamento e distribuição de água","36.00-6","Captação tratamento e distribuição de água","3600601","Captação tratamento e distribuição de água"
"597","E","ÁGUA ESGOTO ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","36","CAPTAÇÃO TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA","36.0","Captação tratamento e distribuição de água","36.00-6","Captação tratamento e distribuição de água","3600602","Distribuição de água por caminhões"
"598","E","ÁGUA ESGOTO ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","37","ESGOTO E ATIVIDADES RELACIONADAS","37.0","Esgoto e atividades relacionadas","37.01-1","Gestão de redes de esgoto","3701100","Gestão de redes de esgoto"
"599","E","ÁGUA ESGOTO ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","37","ESGOTO E ATIVIDADES RELACIONADAS","37.0","Esgoto e atividades relacionadas","37.02-9","Atividades relacionadas a esgoto exceto a gestão de redes","3702900","Atividades relacionadas a esgoto exceto a gestão de redes"
"600","E","ÁGUA ESGOTO ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","38","COLETA TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS RECUPERAÇÃO DE MATERIAIS","38.1","Coleta de resíduos","38.11-4","Coleta de resíduos não perigosos","3811400","Coleta de resíduos não perigosos"
"601","E","ÁGUA ESGOTO ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","38","COLETA TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS RECUPERAÇÃO DE MATERIAIS","38.1","Coleta de resíduos","38.12-2","Coleta de resíduos perigosos","3812200","Coleta de resíduos perigosos"
"602","E","ÁGUA ESGOTO ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","38","COLETA TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS RECUPERAÇÃO DE MATERIAIS","38.2","Tratamento e disposição de resíduos","38.21-1","Tratamento e disposição de resíduos não perigosos","3821100","Tratamento e disposição de resíduos não perigosos"
"603","E","ÁGUA ESGOTO ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","38","COLETA TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS RECUPERAÇÃO DE MATERIAIS","38.2","Tratamento e disposição de resíduos","38.22-0","Tratamento e disposição de resíduos perigosos","3822000","Tratamento e disposição de resíduos perigosos"
"604","E","ÁGUA ESGOTO ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","38","COLETA TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS RECUPERAÇÃO DE MATERIAIS","38.3","Recuperação de materiais","38.31-9","Recuperação de materiais metálicos","3831901","Recuperação de sucatas de alumínio"
"605","E","ÁGUA ESGOTO ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","38","COLETA TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS RECUPERAÇÃO DE MATERIAIS","38.3","Recuperação de materiais","38.31-9","Recuperação de materiais metálicos","3831999","Recuperação de materiais metálicos exceto alumínio"
"606","E","ÁGUA ESGOTO ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","38","COLETA TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS RECUPERAÇÃO DE MATERIAIS","38.3","Recuperação de materiais","38.32-7","Recuperação de materiais plásticos","3832700","Recuperação de materiais plásticos"
"607","E","ÁGUA ESGOTO ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","38","COLETA TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS RECUPERAÇÃO DE MATERIAIS","38.3","Recuperação de materiais","38.39-4","Recuperação de materiais não especificados anteriormente","3839401","Usinas de compostagem"
"608","E","ÁGUA ESGOTO ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","38","COLETA TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS RECUPERAÇÃO DE MATERIAIS","38.3","Recuperação de materiais","38.39-4","Recuperação de materiais não especificados anteriormente","3839499","Recuperação de materiais não especificados anteriormente"
"609","E","ÁGUA ESGOTO ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO","39","DESCONTAMINAÇÃO E OUTROS SERVIÇOS DE GESTÃO DE RESÍDUOS","39.0","Descontaminação e outros serviços de gestão de resíduos","39.00-5","Descontaminação e outros serviços de gestão de resíduos","3900500","Descontaminação e outros serviços de gestão de resíduos"
"610","F","CONSTRUÇÃO","41","CONSTRUÇÃO DE EDIFÍCIOS","41.1","Incorporação de empreendimentos imobiliários","41.10-7","Incorporação de empreendimentos imobiliários","4110700","Incorporação de empreendimentos imobiliários"
"611","F","CONSTRUÇÃO","41","CONSTRUÇÃO DE EDIFÍCIOS","41.2","Construção de edifícios","41.20-4","Construção de edifícios","4120400","Construção de edifícios"
"612","F","CONSTRUÇÃO","42","OBRAS DE INFRAESTRUTURA","42.1","Construção de rodovias ferrovias obras urbanas e obras-de-arte especiais","42.11-1","Construção de rodovias e ferrovias","4211101","Construção de rodovias e ferrovias"
"613","F","CONSTRUÇÃO","42","OBRAS DE INFRAESTRUTURA","42.1","Construção de rodovias ferrovias obras urbanas e obras-de-arte especiais","42.11-1","Construção de rodovias e ferrovias","4211102","Pintura para sinalização em pistas rodoviárias e aeroportos"
"614","F","CONSTRUÇÃO","42","OBRAS DE INFRAESTRUTURA","42.1","Construção de rodovias ferrovias obras urbanas e obras-de-arte especiais","42.12-0","Construção de obras de arte especiais","4212000","Construção de obras de arte especiais"
"615","F","CONSTRUÇÃO","42","OBRAS DE INFRAESTRUTURA","42.1","Construção de rodovias ferrovias obras urbanas e obras-de-arte especiais","42.13-8","Obras de urbanização - ruas praças e calçadas","4213800","Obras de urbanização - ruas praças e calçadas"
"616","F","CONSTRUÇÃO","42","OBRAS DE INFRAESTRUTURA","42.2","Obras de infraestrutura para energia elétrica telecomunicações água esgoto e transporte por dutos","42.21-9","Obras para geração e distribuição de energia elétrica e para telecomunicações","4221901","Construção de barragens e represas para geração de energia 
elétrica"
"617","F","CONSTRUÇÃO","42","OBRAS DE INFRAESTRUTURA","42.2","Obras de infraestrutura para energia elétrica telecomunicações água esgoto e transporte por dutos","42.21-9","Obras para geração e distribuição de energia elétrica e para telecomunicações","4221902","Construção de estações e redes de distribuição de energia elétrica"
"618","F","CONSTRUÇÃO","42","OBRAS DE INFRAESTRUTURA","42.2","Obras de infraestrutura para energia elétrica telecomunicações água esgoto e transporte por dutos","42.21-9","Obras para geração e distribuição de energia elétrica e para telecomunicações","4221903","Manutenção de redes de distribuição de energia elétrica"
"619","F","CONSTRUÇÃO","42","OBRAS DE INFRAESTRUTURA","42.2","Obras de infraestrutura para energia elétrica telecomunicações água esgoto e transporte por dutos","42.21-9","Obras para geração e distribuição de energia elétrica e para telecomunicações","4221904","Construção de estações e redes de telecomunicações"
"620","F","CONSTRUÇÃO","42","OBRAS DE INFRAESTRUTURA","42.2","Obras de infraestrutura para energia elétrica telecomunicações água esgoto e transporte por dutos","42.21-9","Obras para geração e distribuição de energia elétrica e para telecomunicações","4221905","Manutenção de estações e redes de telecomunicações"
"621","F","CONSTRUÇÃO","42","OBRAS DE INFRAESTRUTURA","42.2","Obras de infraestrutura para energia elétrica telecomunicações água esgoto e transporte por dutos","42.22-7","Construção de redes de abastecimento de água coleta de esgoto e construções correlatas","4222701","Construção de redes de abastecimento de água coleta de esgoto e construções correlatas exceto obras de irrigação"
"622","F","CONSTRUÇÃO","42","OBRAS DE INFRAESTRUTURA","42.2","Obras de infraestrutura para energia elétrica telecomunicações água esgoto e transporte por dutos","42.22-7","Construção de redes de abastecimento de água coleta de esgoto e construções correlatas","4222702","Obras de irrigação"
"623","F","CONSTRUÇÃO","42","OBRAS DE INFRAESTRUTURA","42.2","Obras de infraestrutura para energia elétrica telecomunicações água esgoto e transporte por dutos","42.23-5","Construção de redes de transportes por dutos exceto para água e esgoto","4223500","Construção de redes de transportes por dutos exceto para água e esgoto"
"624","F","CONSTRUÇÃO","42","OBRAS DE INFRAESTRUTURA","42.9","Construção de outras obras de infraestrutura","42.91-0","Obras portuárias marítimas e fluviais","4291000","Obras portuárias marítimas e fluviais"
"625","F","CONSTRUÇÃO","42","OBRAS DE INFRAESTRUTURA","42.9","Construção de outras obras de infraestrutura","42.92-8","Montagem de instalações industriais e de estruturas metálicas","4292801","Montagem de estruturas metálicas"
"626","F","CONSTRUÇÃO","42","OBRAS DE INFRAESTRUTURA","42.9","Construção de outras obras de infraestrutura","42.92-8","Montagem de instalações industriais e de estruturas metálicas","4292802","Obras de montagem industrial"
"627","F","CONSTRUÇÃO","42","OBRAS DE INFRAESTRUTURA","42.9","Construção de outras obras de infraestrutura","42.99-5","Obras de engenharia civil não especificadas anteriormente","4299501","Construção de instalações esportivas e recreativas"
"628","F","CONSTRUÇÃO","42","OBRAS DE INFRAESTRUTURA","42.9","Construção de outras obras de infraestrutura","42.99-5","Obras de engenharia civil não especificadas anteriormente","4299599","Outras obras de engenharia civil não especificadas anteriormente"
"629","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.1","Demolição e preparação do terreno","43.11-8","Demolição e preparação de canteiros de obras","4311801","Demolição de edifícios e outras estruturas"
"630","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.1","Demolição e preparação do terreno","43.11-8","Demolição e preparação de canteiros de obras","4311802","Preparação de canteiro e limpeza de terreno"
"631","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.1","Demolição e preparação do terreno","43.12-6","Perfurações e sondagens","4312600","Perfurações e sondagens"
"632","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.1","Demolição e preparação do terreno","43.13-4","Obras de terraplenagem","4313400","Obras de terraplenagem"
"633","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.1","Demolição e preparação do terreno","43.19-3","Serviços de preparação do terreno não especificados anteriormente","4319300","Serviços de preparação do terreno não especificados anteriormente"
"634","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.2","Instalações elétricas hidráulicas e outras instalações em construções","43.21-5","Instalações elétricas","4321500","Instalação e manutenção elétrica"
"635","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.2","Instalações elétricas hidráulicas e outras instalações em construções","43.22-3","Instalações hidráulicas de sistemas de ventilação e
refrigeração","4322301","Instalações hidráulicas sanitárias e de gás"
"636","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.2","Instalações elétricas hidráulicas e outras instalações em construções","43.22-3","Instalações hidráulicas de sistemas de ventilação e
refrigeração","4322302","Instalação e manutenção de sistemas centrais de ar condicionado de ventilação e refrigeração"
"637","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.2","Instalações elétricas hidráulicas e outras instalações em construções","43.22-3","Instalações hidráulicas de sistemas de ventilação e
refrigeração","4322303","Instalações de sistema de prevenção contra incêndio"
"638","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.2","Instalações elétricas hidráulicas e outras instalações em construções","43.29-1","Obras de instalações em construções não especificadas anteriormente","4329101","Instalação de painéis publicitários"
"639","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.2","Instalações elétricas hidráulicas e outras instalações em construções","43.29-1","Obras de instalações em construções não especificadas anteriormente","4329102","Instalação de equipamentos para orientação à navegação marítima fluvial e lacustre"
"640","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.2","Instalações elétricas hidráulicas e outras instalações em construções","43.29-1","Obras de instalações em construções não especificadas anteriormente","4329103","Instalação manutenção e reparação de elevadores escadas e esteiras rolantes"
"641","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.2","Instalações elétricas hidráulicas e outras instalações em construções","43.29-1","Obras de instalações em construções não especificadas anteriormente","4329104","Montagem e instalação de sistemas e equipamentos de iluminação e sinalização em vias públicas portos e aeroportos"
"642","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.2","Instalações elétricas hidráulicas e outras instalações em construções","43.29-1","Obras de instalações em construções não especificadas anteriormente","4329105","Tratamentos térmicos acústicos ou de vibração"
"643","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.2","Instalações elétricas hidráulicas e outras instalações em construções","43.29-1","Obras de instalações em construções não especificadas anteriormente","4329199","Outras obras de instalações em construções não especificadas anteriormente"
"644","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.3","Obras de acabamento","43.30-4","Obras de acabamento","4330401","Impermeabilização em obras de engenharia civil"
"645","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.3","Obras de acabamento","43.30-4","Obras de acabamento","4330402","Instalação de portas janelas tetos divisórias e armários embutidos de qualquer material"
"646","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.3","Obras de acabamento","43.30-4","Obras de acabamento","4330403","Obras de acabamento em gesso e estuque"
"647","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.3","Obras de acabamento","43.30-4","Obras de acabamento","4330404","Serviços de pintura de edifícios em geral"
"648","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.3","Obras de acabamento","43.30-4","Obras de acabamento","4330405","Aplicação de revestimentos e de resinas em interiores e exteriores"
"649","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.3","Obras de acabamento","43.30-4","Obras de acabamento","4330499","Outras obras de acabamento da construção"
"650","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.9","Outros serviços especializados para construção","43.91-6","Obras de fundações","4391600","Obras de fundações"
"651","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.9","Outros serviços especializados para construção","43.99-1","Serviços especializados para construção não especificados anteriormente","4399101","Administração de obras"
"652","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.9","Outros serviços especializados para construção","43.99-1","Serviços especializados para construção não especificados anteriormente","4399102","Montagem e desmontagem de andaimes e outras estruturas temporárias"
"653","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.9","Outros serviços especializados para construção","43.99-1","Serviços especializados para construção não especificados anteriormente","4399103","Obras de alvenaria"
"654","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.9","Outros serviços especializados para construção","43.99-1","Serviços especializados para construção não especificados anteriormente","4399104","Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras"
"655","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.9","Outros serviços especializados para construção","43.99-1","Serviços especializados para construção não especificados anteriormente","4399105","Perfuração e construção de poços de água"
"656","F","CONSTRUÇÃO","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","43.9","Outros serviços especializados para construção","43.99-1","Serviços especializados para construção não especificados anteriormente","4399199","Serviços especializados para construção não especificados anteriormente"
"657","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.1","Comércio de veículos automotores","45.11-1","Comércio a varejo e por atacado de veículos automotores","4511101","Comércio a varejo de automóveis camionetas e utilitários novos"
"658","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.1","Comércio de veículos automotores","45.11-1","Comércio a varejo e por atacado de veículos automotores","4511102","Comércio a varejo de automóveis camionetas e utilitários usados"
"659","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.1","Comércio de veículos automotores","45.11-1","Comércio a varejo e por atacado de veículos automotores","4511103","Comércio por atacado de automóveis camionetas e utilitários novos e usados"
"660","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.1","Comércio de veículos automotores","45.11-1","Comércio a varejo e por atacado de veículos automotores","4511104","Comércio por atacado de caminhões novos e usados"
"661","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.1","Comércio de veículos automotores","45.11-1","Comércio a varejo e por atacado de veículos automotores","4511105","Comércio por atacado de reboques e semireboques novos e usados"
"662","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.1","Comércio de veículos automotores","45.11-1","Comércio a varejo e por atacado de veículos automotores","4511106","Comércio por atacado de ônibus e micro-ônibus novos e usados"
"663","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.1","Comércio de veículos automotores","45.12-9","Representantes comerciais e agentes do comércio de veículos automotores","4512901","Representantes comerciais e agentes do comércio de veículos automotores"
"664","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.1","Comércio de veículos automotores","45.12-9","Representantes comerciais e agentes do comércio de veículos automotores","4512902","Comércio sob consignação de veículos automotores"
"665","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.2","Manutenção e reparação de veículos automotores","45.20-0","Manutenção e reparação de veículos automotores","4520001","Serviços de manutenção e reparação mecânica de veículos automotores"
"666","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.2","Manutenção e reparação de veículos automotores","45.20-0","Manutenção e reparação de veículos automotores","4520002","Serviços de lanternagem ou funilaria e pintura de veículos automotores"
"667","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.2","Manutenção e reparação de veículos automotores","45.20-0","Manutenção e reparação de veículos automotores","4520003","Serviços de manutenção e reparação elétrica de veículos automotores"
"668","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.2","Manutenção e reparação de veículos automotores","45.20-0","Manutenção e reparação de veículos automotores","4520004","Serviços de alinhamento e balanceamento de veículos automotores"
"669","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.2","Manutenção e reparação de veículos automotores","45.20-0","Manutenção e reparação de veículos automotores","4520005","Serviços de lavagem lubrificação e polimento de veículos automotores"
"670","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.2","Manutenção e reparação de veículos automotores","45.20-0","Manutenção e reparação de veículos automotores","4520006","Serviços de borracharia para veículos automotores"
"671","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.2","Manutenção e reparação de veículos automotores","45.20-0","Manutenção e reparação de veículos automotores","4520007","Serviços de instalação manutenção e reparação de acessórios para veículos automotores"
"672","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.2","Manutenção e reparação de veículos automotores","45.20-0","Manutenção e reparação de veículos automotores","4520008","Serviços de capotaria"
"673","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.3","Comércio de peças e acessórios para veículos automotores","45.30-7","Comércio de peças e acessórios para veículos automotores","4530701","Comércio por atacado de peças e acessórios novos para veículos automotores"
"674","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.3","Comércio de peças e acessórios para veículos automotores","45.30-7","Comércio de peças e acessórios para veículos automotores","4530702","Comércio por atacado de pneumáticos e câmaras-de-ar"
"675","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.3","Comércio de peças e acessórios para veículos automotores","45.30-7","Comércio de peças e acessórios para veículos automotores","4530703","Comércio a varejo de peças e acessórios novos para veículos automotores"
"676","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.3","Comércio de peças e acessórios para veículos automotores","45.30-7","Comércio de peças e acessórios para veículos automotores","4530704","Comércio a varejo de peças e acessórios usados para veículos automotores"
"677","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.3","Comércio de peças e acessórios para veículos automotores","45.30-7","Comércio de peças e acessórios para veículos automotores","4530705","Comércio a varejo de pneumáticos e câmaras-de-ar"
"678","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.3","Comércio de peças e acessórios para veículos automotores","45.30-7","Comércio de peças e acessórios para veículos automotores","4530706","Representantes comerciais e agentes do comércio de peças e acessórios novos e usados para veículos automotores"
"679","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.4","Comércio manutenção e reparação de motocicletas peças e acessórios","45.41-2","Comércio por atacado e a varejo de motocicletas peças e acessórios","4541201","Comércio por atacado de motocicletas e motonetas"
"680","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.4","Comércio manutenção e reparação de motocicletas peças e acessórios","45.41-2","Comércio por atacado e a varejo de motocicletas peças e acessórios","4541202","Comércio por atacado de peças e acessórios para motocicletas e motonetas"
"681","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.4","Comércio manutenção e reparação de motocicletas peças e acessórios","45.41-2","Comércio por atacado e a varejo de motocicletas peças e acessórios","4541203","Comércio a varejo de motocicletas e motonetas novas"
"682","G","COMÉRCIO REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","45.4","Comércio manutenção e reparação de motocicletas peças e acessórios","45.41-2","Comércio por atacado e a varejo de motocicletas peças e acessórios","4541204","Comércio a varejo de motocicletas e motonetas usadas"
